text,clean_text,actual_sentiment,predicted_sentiment,error_type,confidence,negative_probability,positive_probability,text_length,word_count
@ShaunAcland @technotetris You calling me a liar ? GOSH some cousins :ooo ... well i gots to go now  g'nightt,<USER> <USER> You calling me a liar ? GOSH some cousins :ooo ... well i gots to go now g'nightt,0,1,false_positive,0.5796986492416896,0.42030135075831043,0.5796986492416896,95,20
hmm twitter not holding my follow.. ,hmm twitter not holding my follow..,0,1,false_positive,0.7254689853867957,0.2745310146132043,0.7254689853867957,35,6
doing maths homework ,doing maths homework,1,0,false_negative,0.8588739196963788,0.8588739196963788,0.14112608030362112,20,3
"@Aur1 thank you  @Natazzz the government tried to remove the Pentecost Monday, but weren't really successful.","<USER> thank you <USER> the government tried to remove the Pentecost Monday, but weren't really successful.",1,0,false_negative,0.5182271485562078,0.5182271485562078,0.48177285144379217,107,16
@shawnwrites i like the new green day because it shows growth.. and the lyrics hit home.. oh yea shh im sleeping don't tell Ant  lol,<USER> i like the new green day because it shows growth.. and the lyrics hit home.. oh yea shh im sleeping don't tell Ant lol,0,1,false_positive,0.6309485266325305,0.36905147336746946,0.6309485266325305,125,25
Aah same follower/subscriber count was destined to be long-lived. ,Aah same follower/subscriber count was destined to be long-lived.,1,0,false_negative,0.6197341237353666,0.6197341237353666,0.3802658762646334,65,9
"ugh!! i had vegemite for the first time in 5 years at maddie's house, she wanted to see if i could fit a whole sayo in my mouth ","ugh!! i had vegemite for the first time in 5 years at maddie's house, she wanted to see if i could fit a whole sayo in my mouth",1,0,false_negative,0.8782550310482002,0.8782550310482002,0.12174496895179979,127,28
@Synwpn i wasnt sleeping! i was very fascinated with psych class ,<USER> i wasnt sleeping! i was very fascinated with psych class,1,0,false_negative,0.5840582677247886,0.5840582677247886,0.41594173227521136,63,11
@Jonasbrothers pshhhht! it should be AUSTRALIA HERE WE COME! ,<USER> pshhhht! it should be AUSTRALIA HERE WE COME!,0,1,false_positive,0.7703909053576613,0.2296090946423387,0.7703909053576613,52,9
"I am, in fact, still getting things done. Seriously people - losing Saturday killed me - but I'm rockin' it!  Plane in 7 hrs!!","I am, in fact, still getting things done. Seriously people - losing Saturday killed me - but I'm rockin' it! Plane in 7 hrs!!",1,0,false_negative,0.7574876997270901,0.7574876997270901,0.2425123002729099,125,24
Hmm... Looks as though you'll have to text me if you want to get my attention  Shower time!,Hmm... Looks as though you'll have to text me if you want to get my attention Shower time!,0,1,false_positive,0.785008583922116,0.21499141607788397,0.785008583922116,90,18
@matthewmoloney dangerously drinkable stuff.  no flies!,<USER> dangerously drinkable stuff. no flies!,1,0,false_negative,0.7612048758839917,0.7612048758839917,0.2387951241160083,45,6
@siseleanor Morning. how ru? hope u have a good day. wet n miserable here ,<USER> Morning. how ru? hope u have a good day. wet n miserable here,0,1,false_positive,0.6261578384823521,0.37384216151764793,0.6261578384823521,68,14
@joelhwilliams Keep telling youself that  It actually corrects my bad spelling a whole lot more than wrongly correcting my intentions.,<USER> Keep telling youself that It actually corrects my bad spelling a whole lot more than wrongly correcting my intentions.,1,0,false_negative,0.5550000630412202,0.5550000630412202,0.44499993695877976,125,20
"@thenk83 I went the last 6 times, but I'm too pregnant to fly to LA this year. ","<USER> I went the last 6 times, but I'm too pregnant to fly to LA this year.",1,0,false_negative,0.6186807994135741,0.6186807994135741,0.3813192005864258,76,17
"@carmR you have like 100, WHAT THE! i'm goodies, how are you? lol i'd give facebook the flick too, but not enough friends on twitter ","<USER> you have like 100, WHAT THE! i'm goodies, how are you? lol i'd give facebook the flick too, but not enough friends on twitter",0,1,false_positive,0.6506753767972712,0.34932462320272883,0.6506753767972712,132,25
"@fluffy_duck its only in the beta (1.4b1), beta.adium.im ;) beta builds are as stable as the normal version too. ","<USER> its only in the beta (1.4b1), beta.adium.im ;) beta builds are as stable as the normal version too.",1,0,false_negative,0.5421059714175869,0.5421059714175869,0.4578940285824132,106,19
"Today's shoes, for my foot friend...Not my carpet, at a resturant...  http://yfrog.com/1af83gj","Today's shoes, for my foot friend...Not my carpet, at a resturant... <URL>",1,0,false_negative,0.6182884581686275,0.6182884581686275,0.38171154183137246,74,12
@CrunchyK WHEN did this happen? Just kidding! Don't bother with the crap anyone says. We only believe it if u say it ,<USER> WHEN did this happen? Just kidding! Don't bother with the crap anyone says. We only believe it if u say it,1,0,false_negative,0.5700837473120145,0.5700837473120145,0.4299162526879855,113,22
my mighty mouse nipple refuses to scroll up! ,my mighty mouse nipple refuses to scroll up!,1,0,false_negative,0.6349728194542459,0.6349728194542459,0.3650271805457541,44,8
"@lovebscott Nope, I'm Right Along Wit' You! ","<USER> Nope, I'm Right Along Wit' You!",0,1,false_positive,0.8126965280455657,0.1873034719544343,0.8126965280455657,38,7
@tweetdeck PLS PLS PLS come up with support for multiple twitter accounts... PLEEEEEEASE ,<USER> PLS PLS PLS come up with support for multiple twitter accounts... PLEEEEEEASE,1,0,false_negative,0.5663743982521074,0.5663743982521074,0.4336256017478926,84,13
@jennarchieholic nooo! i wish! i'm still trying to see if I can go see him SOLO! ,<USER> nooo! i wish! i'm still trying to see if I can go see him SOLO!,1,0,false_negative,0.9123010183619362,0.9123010183619362,0.08769898163806375,70,16
@JonsGermanGirl it was our Mothers Day in March  here in the UK,<USER> it was our Mothers Day in March here in the UK,0,1,false_positive,0.7016708265313436,0.2983291734686564,0.7016708265313436,53,12
Just finished dying my hair  now i have to wait 30 minutes. ugh its like 12 30 am and i have to wake up at freaking 4 30 to shower and ...,Just finished dying my hair now i have to wait 30 minutes. ugh its like 12 30 am and i have to wake up at freaking 4 30 to shower and ...,1,0,false_negative,0.961431769250229,0.961431769250229,0.038568230749771004,137,32
"@Werecat1  it is a very interesting song (Du Hast), and I was referencing Triple-X, but not in a bad way.","<USER> it is a very interesting song (Du Hast), and I was referencing Triple-X, but not in a bad way.",1,0,false_negative,0.5251667546195379,0.5251667546195379,0.4748332453804621,101,20
@Willy9e LOL. I hate you. You #fail ,<USER> LOL. I hate you. You fail,1,0,false_negative,0.8465526555255247,0.8465526555255247,0.15344734447447522,32,7
@Caius: That's just insane ,<USER>: That's just insane,1,0,false_negative,0.6015292298913872,0.6015292298913872,0.3984707701086128,26,4
@xoMusicLoverxo I signed up sophomore year and barely used it. I'm probably just gonna delete it since I dont even care about it. Haha. ,<USER> I signed up sophomore year and barely used it. I'm probably just gonna delete it since I dont even care about it. Haha.,1,0,false_negative,0.5946033290488938,0.5946033290488938,0.4053966709511062,126,24
@softtouchme just answered you- never learned how to write in French- just basic stuff- ,<USER> just answered you- never learned how to write in French- just basic stuff-,0,1,false_positive,0.6137700664679304,0.3862299335320696,0.6137700664679304,81,14
@Rayyychell They're for my mama  I always bake late and get worried that the mixer is gonna bother people.,<USER> They're for my mama I always bake late and get worried that the mixer is gonna bother people.,1,0,false_negative,0.5810434824948358,0.5810434824948358,0.4189565175051642,100,19
"@caityyy why arent i on your myspace profile bitch, ur on mine ","<USER> why arent i on your myspace profile bitch, ur on mine",1,0,false_negative,0.7055199856284382,0.7055199856284382,0.29448001437156185,60,12
"@SoulIsTheGoal neither do I, and I live in the whong part of the country for the decent stuff ","<USER> neither do I, and I live in the whong part of the country for the decent stuff",0,1,false_positive,0.5686916642554001,0.4313083357445999,0.5686916642554001,85,18
@pric3r i should. ,<USER> i should.,0,1,false_positive,0.5176141777905948,0.4823858222094052,0.5176141777905948,16,3
Sensex 111.62 points down Tata Power is the only stock in green on my ticker ,Sensex 111.62 points down Tata Power is the only stock in green on my ticker,1,0,false_negative,0.6018949890880461,0.6018949890880461,0.39810501091195394,76,15
@rach210 any pics of us from line i looked the other day ,<USER> any pics of us from line i looked the other day,0,1,false_positive,0.8236016834851182,0.1763983165148818,0.8236016834851182,54,12
@db0y8199 Yes that is mean...  How u gona forget about me whn u getin ur coffee ..But i will still wait till next time,<USER> Yes that is mean... How u gona forget about me whn u getin ur coffee ..But i will still wait till next time,0,1,false_positive,0.6766696504270864,0.3233303495729136,0.6766696504270864,114,24
@FunkyPaul i went home and checked the post now i'm eating veg curry ,<USER> i went home and checked the post now i'm eating veg curry,1,0,false_negative,0.5030243269560892,0.5030243269560892,0.49697567304391077,64,13
@battlehand hmmm. i'l have to think about that. i generally only bite.. not into mafia and murder for profit... ,<USER> hmmm. i'l have to think about that. i generally only bite.. not into mafia and murder for profit...,1,0,false_negative,0.7905683559336176,0.7905683559336176,0.20943164406638237,106,19
@patriciaco he's so perfect.  I wish people would stop thinking he's gay.,<USER> he's so perfect. I wish people would stop thinking he's gay.,1,0,false_negative,0.6767308849303634,0.6767308849303634,0.3232691150696366,67,12
@jonasbrothers too be honest JOE @ddlovato is right you are HOT! btw is 'much better' about camilla belle ,<USER> too be honest JOE <USER> is right you are HOT! btw is 'much better' about camilla belle,0,1,false_positive,0.8445545789251071,0.1554454210748929,0.8445545789251071,94,18
@ashwinn gonna be on the road that day ,<USER> gonna be on the road that day,0,1,false_positive,0.6451803155159889,0.35481968448401113,0.6451803155159889,36,8
lol im drinking red bull and eating doritos! its the only thing i could find! ,lol im drinking red bull and eating doritos! its the only thing i could find!,0,1,false_positive,0.6178325527763686,0.3821674472236314,0.6178325527763686,77,15
@olafsearson Im good ta -damn thats an early start you have there lol. I am just about to head off to work!  has to be done tho xx,<USER> Im good ta -damn thats an early start you have there lol. I am just about to head off to work! has to be done tho xx,0,1,false_positive,0.5712503465040227,0.42874965349597727,0.5712503465040227,123,28
@JermichaelF88 Any color but burnt orange. ,<USER> Any color but burnt orange.,1,0,false_negative,0.5162850463385364,0.5162850463385364,0.4837149536614636,34,6
@RiverAveBlues @yankeechick78 Thanks guys! I don't get the post game ,<USER> <USER> Thanks guys! I don't get the post game,0,1,false_positive,0.9066255853343431,0.09337441466565688,0.9066255853343431,52,10
"@tommcfly hi, today my sister and couse &lt;or&amp;roni&gt; have birthday and they are huge mcfly fans, can you plz tell them happy birthday? xX ","<USER> hi, today my sister and couse <or&roni> have birthday and they are huge mcfly fans, can you plz tell them happy birthday? xX",0,1,false_positive,0.7846288660816391,0.21537113391836094,0.7846288660816391,131,24
"@laurenhillary Well of course ur going w/me! U left us 4 some horrid, no sun, no fun place called Cabo last time ;) Clare is in the show ","<USER> Well of course ur going w/me! U left us 4 some horrid, no sun, no fun place called Cabo last time ;) Clare is in the show",1,0,false_negative,0.7670702223177855,0.7670702223177855,0.23292977768221443,128,28
"Wow, really tired and unmotivated today. But those neurons will not get counted by themselves.  At least, I managed to eat my lunch! ;-)","Wow, really tired and unmotivated today. But those neurons will not get counted by themselves. At least, I managed to eat my lunch! ;-)",0,1,false_positive,0.5072742774305401,0.4927257225694599,0.5072742774305401,135,24
@BullDa Copenhagen kinda girl ;-)   Went 2 Lux a few years ago... goin agian in july ,<USER> Copenhagen kinda girl ;-) Went 2 Lux a few years ago... goin agian in july,1,0,false_negative,0.5247101781008701,0.5247101781008701,0.4752898218991299,81,16
"@AbbyLipstick @GENeralization Hey Gen &amp; Abby :0) how u doing?? Im uber busy, trying 2 get some pretty pictures finished ","<USER> <USER> Hey Gen & Abby :0) how u doing?? Im uber busy, trying 2 get some pretty pictures finished",0,1,false_positive,0.8194148703366703,0.18058512966332974,0.8194148703366703,103,20
"@PsychicPeacock It is scone weather like, are you having them with cream and jam? I could do with some now like ","<USER> It is scone weather like, are you having them with cream and jam? I could do with some now like",1,0,false_negative,0.5944681755284063,0.5944681755284063,0.4055318244715938,102,21
@chriddycent why? because of writing such great and deep lyrics? i cant see the point. ,<USER> why? because of writing such great and deep lyrics? i cant see the point.,0,1,false_positive,0.574939665623815,0.42506033437618496,0.574939665623815,80,15
Just 'unfollowed' a few people who seemingly weren't following back......  their loss.  ,Just 'unfollowed' a few people who seemingly weren't following back...... their loss.,1,0,false_negative,0.5652511047497486,0.5652511047497486,0.43474889525025134,85,12
@flicek yeah i caught the switch hudson ,<USER> yeah i caught the switch hudson,1,0,false_negative,0.5330155187546366,0.5330155187546366,0.46698448124536335,38,7
watching Dark Angel on my lunch break...while everybody is at home in bed ,watching Dark Angel on my lunch break...while everybody is at home in bed,0,1,false_positive,0.671121619626117,0.32887838037388295,0.671121619626117,73,13
bout to be heading home soon ,bout to be heading home soon,1,0,false_negative,0.5397428167295322,0.5397428167295322,0.4602571832704678,28,6
backk from cheer practice...so fuc8ckin soooreeee ,backk from cheer practice...so fuc8ckin soooreeee,0,1,false_positive,0.7560490176321687,0.2439509823678313,0.7560490176321687,49,6
@ThePaulDaniels I so hate that feeling evian spray helps  and strong coffee ,<USER> I so hate that feeling evian spray helps and strong coffee,1,0,false_negative,0.7676454688151211,0.7676454688151211,0.23235453118487887,65,12
Just got done replying to comments/messages on YouTube  I hope got everyone ,Just got done replying to comments/messages on YouTube I hope got everyone,1,0,false_negative,0.6162415763688531,0.6162415763688531,0.3837584236311469,74,12
31 Days until Blur! That's a month! One month until Blur ,31 Days until Blur! That's a month! One month until Blur,1,0,false_negative,0.6069055401587906,0.6069055401587906,0.39309445984120944,56,11
"@liamalexander I'm busy too, mostly in a good way though; I was asked to get involved in something I've wanted to do for ages yesterday ","<USER> I'm busy too, mostly in a good way though; I was asked to get involved in something I've wanted to do for ages yesterday",1,0,false_negative,0.7122785533692401,0.7122785533692401,0.28772144663075994,127,25
Thot I'd sit in the garden to watch the stars &amp; light some candles. Bloody neighbors have spoiled it! They always have to be heard ,Thot I'd sit in the garden to watch the stars & light some candles. Bloody neighbors have spoiled it! They always have to be heard,0,1,false_positive,0.6179131875101815,0.38208681248981846,0.6179131875101815,130,25
@hollyefronjonas OMG THAT SONG IS SO GOOD!!!! only the first 30 seconds but its still totes awesome!! ,<USER> OMG THAT SONG IS SO GOOD!!!! only the first 30 seconds but its still totes awesome!!,1,0,false_negative,0.5161461332972599,0.5161461332972599,0.4838538667027401,91,17
@rockaCANDY THANK YOU - I had no idea my girl was up on Twitter.  Miss @teedramoses. ,<USER> THANK YOU - I had no idea my girl was up on Twitter. Miss <USER>.,1,0,false_negative,0.6903107377002466,0.6903107377002466,0.3096892622997533,72,16
can't sleep! and is raining right now  I love rain!,can't sleep! and is raining right now I love rain!,1,0,false_negative,0.9274641865697467,0.9274641865697467,0.07253581343025328,50,10
"@wyrm11268 I have to be on Scooter now cuz he tries to jump on couch and chairs, but he's not healed enough for that strain, he tries tho ","<USER> I have to be on Scooter now cuz he tries to jump on couch and chairs, but he's not healed enough for that strain, he tries tho",1,0,false_negative,0.8404565892111885,0.8404565892111885,0.15954341078881154,133,28
Here we go again. ,Here we go again.,0,1,false_positive,0.5345165484004618,0.4654834515995382,0.5345165484004618,17,4
Just woke up... My daughter was a siren last night and I didn't get much sleep. Good thing out of all of this.... I dreamt of Dane Cook ,Just woke up... My daughter was a siren last night and I didn't get much sleep. Good thing out of all of this.... I dreamt of Dane Cook,1,0,false_negative,0.816914328205214,0.816914328205214,0.183085671794786,135,28
@lili17mc its never fun at home and dont think of my fam as a &quot;perfect fam&quot; cuz trust me we not even close! Count to 8 from today ,"<USER> its never fun at home and dont think of my fam as a ""perfect fam"" cuz trust me we not even close! Count to 8 from today",1,0,false_negative,0.6475649467722921,0.6475649467722921,0.3524350532277078,126,28
"@Jaye_Valentine I give up here. So not thrilled with this publisher, esp after my cover fiasco. and editing issues. ","<USER> I give up here. So not thrilled with this publisher, esp after my cover fiasco. and editing issues.",0,1,false_positive,0.6234117938826222,0.37658820611737776,0.6234117938826222,106,19
"getting my hair done finally, i'm sick of been orange ","getting my hair done finally, i'm sick of been orange",0,1,false_positive,0.5643959329643496,0.43560406703565036,0.5643959329643496,53,10
@AwesomeFrank -worries-  when's the last time you...? U know...,<USER> -worries- when's the last time you...? U know...,0,1,false_positive,0.8590152392222223,0.14098476077777766,0.8590152392222223,55,9
@LittleHome why thank you  at the time i had been looking for tan closed toes as well but wasnt happy with anything in shops : D,<USER> why thank you at the time i had been looking for tan closed toes as well but wasnt happy with anything in shops : D,1,0,false_negative,0.706381649244018,0.706381649244018,0.29361835075598197,122,26
@westlifebunny yay new moon! at least you like twilight and the other books. your bf and mi dada are not very supportive of my other man ,<USER> yay new moon! at least you like twilight and the other books. your bf and mi dada are not very supportive of my other man,0,1,false_positive,0.7242360666134452,0.2757639333865548,0.7242360666134452,128,26
"@Bones_Fans Oh, be still my heart. ","<USER> Oh, be still my heart.",1,0,false_negative,0.749809221001722,0.749809221001722,0.25019077899827796,29,6
"Having a really productive day in the sweatshop, but missed out on the sunshine ","Having a really productive day in the sweatshop, but missed out on the sunshine",0,1,false_positive,0.5013933996969427,0.49860660030305726,0.5013933996969427,79,14
I feel sick;; gettin off work in close to an hour. ,I feel sick;; gettin off work in close to an hour.,1,0,false_negative,0.9873144215191328,0.9873144215191328,0.012685578480867174,50,11
@bobbythomas1 You are so right!  &quot;I cant handle the truth&quot; ,"<USER> You are so right! ""I cant handle the truth""",0,1,false_positive,0.7881209505217429,0.2118790494782571,0.7881209505217429,50,10
@grahamcoltonfan hahah me too!! Except for when Haley gets hit by a car  but yay Leyton!,<USER> hahah me too!! Except for when Haley gets hit by a car but yay Leyton!,0,1,false_positive,0.5634236403775958,0.43657635962240415,0.5634236403775958,77,16
@Bere_niice i need to find one as well  we should do that this weekend ;),<USER> i need to find one as well we should do that this weekend ;),1,0,false_negative,0.5606800423334712,0.5606800423334712,0.4393199576665288,67,15
@killa_star lmao why i need to pee on a stick? I ain't pregnant ,<USER> lmao why i need to pee on a stick? I ain't pregnant,1,0,false_negative,0.8855561962306422,0.8855561962306422,0.11444380376935784,58,13
@NicolaRobertsUK lets just say we got an unwelcomed reg ,<USER> lets just say we got an unwelcomed reg,0,1,false_positive,0.8331910101343387,0.16680898986566128,0.8331910101343387,45,9
@aCt_aCCordingly girl! you couldve helped me with my instinct when i was having problems ,<USER> girl! you couldve helped me with my instinct when i was having problems,1,0,false_negative,0.7220002785833775,0.7220002785833775,0.2779997214166225,78,14
@giftsandvoucher Will do. I hope it is good cos I'd hate to spend two hours indoors if it isn't ,<USER> Will do. I hope it is good cos I'd hate to spend two hours indoors if it isn't,1,0,false_negative,0.7511212388099403,0.7511212388099403,0.24887876119005972,85,19
@NuttyMadam I totally agree - she's under an enormous amount of pressure ,<USER> I totally agree - she's under an enormous amount of pressure,0,1,false_positive,0.6213350979611791,0.37866490203882086,0.6213350979611791,67,12
@Gem_W  hope ur ok you can still have a good time on your own its so easy to meet ppl @ #glasto x,<USER> hope ur ok you can still have a good time on your own its so easy to meet ppl @ glasto x,0,1,false_positive,0.9262926983506276,0.07370730164937245,0.9262926983506276,95,23
"Is going to thank her Daddy and in good faith for about to get this Impala! LOL I see it, want it, get it!! C'mon Daddy don't let me down ","Is going to thank her Daddy and in good faith for about to get this Impala! LOL I see it, want it, get it!! C'mon Daddy don't let me down",0,1,false_positive,0.6857404687269965,0.31425953127300355,0.6857404687269965,137,30
"@GenderQ you said it, not me  but what are you right about?","<USER> you said it, not me but what are you right about?",1,0,false_negative,0.5807179588046205,0.5807179588046205,0.41928204119537954,56,12
"@NANCY___ Ha, well.There's a pure delay on this when I type ","<USER> Ha, well.There's a pure delay on this when I type",0,1,false_positive,0.6697599727569291,0.3302400272430709,0.6697599727569291,56,11
"@eliiiiza erm.... i dunno where it is, am not from east coast - yr not either, we get a pass ","<USER> erm.... i dunno where it is, am not from east coast - yr not either, we get a pass",1,0,false_negative,0.886845761195546,0.886845761195546,0.11315423880445392,89,20
@Destruction360 makes u sound slutty? Ummm.... Fool I think u ARE slutty!!! ,<USER> makes u sound slutty? Ummm.... Fool I think u ARE slutty!!!,0,1,false_positive,0.5458799839257813,0.4541200160742187,0.5458799839257813,66,12
@Jodz101 17th June  but theyre quite spaced out. apart from 2 on friday :/,<USER> 17th June but theyre quite spaced out. apart from 2 on friday :/,0,1,false_positive,0.5918426927196863,0.40815730728031374,0.5918426927196863,71,14
Wants guilt free pizza ,Wants guilt free pizza,0,1,false_positive,0.5217842588290236,0.4782157411709764,0.5217842588290236,22,4
"@Wenchy me not really either; because I have not been close to a mirror; who cares, really. My PC, book and tv still thinks I'm adorable ","<USER> me not really either; because I have not been close to a mirror; who cares, really. My PC, book and tv still thinks I'm adorable",1,0,false_negative,0.6825130216016059,0.6825130216016059,0.3174869783983941,135,26
"@moanyboot lol he was only joking i'm sure ,  but man flu is worse LOL","<USER> lol he was only joking i'm sure , but man flu is worse LOL",1,0,false_negative,0.6199563382449537,0.6199563382449537,0.38004366175504634,65,15
@CincinnatiKid lol if. It makes you feel better I'm off work but still working....  Hmmmm wtf? ,<USER> lol if. It makes you feel better I'm off work but still working.... Hmmmm wtf?,1,0,false_negative,0.7940782347653872,0.7940782347653872,0.20592176523461278,85,16
@pyroroux  your mean,<USER> your mean,0,1,false_positive,0.6592541355151872,0.3407458644848128,0.6592541355151872,16,3
@samanthablews BUT I ENJOY SAYING 'IN MY PANTS' ,<USER> BUT I ENJOY SAYING 'IN MY PANTS',0,1,false_positive,0.6650574932070609,0.33494250679293913,0.6650574932070609,39,8
@nuttychris hopefully but somehow....I doubt it ,<USER> hopefully but somehow....I doubt it,1,0,false_negative,0.5640968413691886,0.5640968413691886,0.4359031586308114,42,6
"@shinskydadon mine is pretty bad too, i've taken to manually refreshing twitter web origi  Pole","<USER> mine is pretty bad too, i've taken to manually refreshing twitter web origi Pole",1,0,false_negative,0.5734945782870452,0.5734945782870452,0.4265054217129548,87,15
what am i gonna do before school to much time  !,what am i gonna do before school to much time !,1,0,false_negative,0.6624824622516524,0.6624824622516524,0.3375175377483476,47,11
@vetty_27 Not gonna lie thomas was my 2nd fav awww I really do wish he never left but I know he is happy and tha's all that matters ,<USER> Not gonna lie thomas was my 2nd fav awww I really do wish he never left but I know he is happy and tha's all that matters,1,0,false_negative,0.932162060797281,0.932162060797281,0.06783793920271897,128,28
"@FatDaddySweets um...sorry  I'm old enough to remember, but I don't.","<USER> um...sorry I'm old enough to remember, but I don't.",1,0,false_negative,0.7605572881543621,0.7605572881543621,0.23944271184563787,58,10
Morning. Off for breakfast then probably more selfassembly furniture  or maybe shopping and there is always grass to cut if I can be a..d,Morning. Off for breakfast then probably more selfassembly furniture or maybe shopping and there is always grass to cut if I can be a..d,0,1,false_positive,0.7598116045043032,0.24018839549569682,0.7598116045043032,136,24
@fobroxmisox yay!! it will never end..but here in Belgium it's already the 6th  #petewentzday #petewentzday #petewentzday #petewentzday,<USER> yay!! it will never end..but here in Belgium it's already the 6th petewentzday petewentzday petewentzday petewentzday,0,1,false_positive,0.6512931217489983,0.34870687825100166,0.6512931217489983,124,17
"http://twitpic.com/6q8d7 - me and danny. i think we look good together  pathetic, i know.","<URL> - me and danny. i think we look good together pathetic, i know.",0,1,false_positive,0.6869305604679905,0.3130694395320095,0.6869305604679905,69,14
@MizzWorthy LOL no you're right  Just typed in the wrong day! Sorry if I gave u heart failure x,<USER> LOL no you're right Just typed in the wrong day! Sorry if I gave u heart failure x,1,0,false_negative,0.7728868514231083,0.7728868514231083,0.22711314857689172,89,19
Feed store next..... Need some shavings   http://twitpic.com/6oh8a,Feed store next..... Need some shavings <URL>,1,0,false_negative,0.6779993980279106,0.6779993980279106,0.3220006019720893,45,7
@shaundiviney SHAUN I LOVES YOU MORE  you loves me more ??? PLZ OH PLZ shaun i loves you  1 million more times then marlycat  i swear!,<USER> SHAUN I LOVES YOU MORE you loves me more ??? PLZ OH PLZ shaun i loves you 1 million more times then marlycat i swear!,0,1,false_positive,0.8603009537008584,0.13969904629914165,0.8603009537008584,124,26
@weiyannn what up!!  we haven't like talked for quite a bit now..mmmeeeehhh.,<USER> what up!! we haven't like talked for quite a bit now..mmmeeeehhh.,1,0,false_negative,0.5160679650469913,0.5160679650469913,0.48393203495300874,72,12
so how bout hottopic has no red or framing hanley shirts for sunday! looks like ill be wearing a t shirt that is just plain red ,so how bout hottopic has no red or framing hanley shirts for sunday! looks like ill be wearing a t shirt that is just plain red,0,1,false_positive,0.6456719938213279,0.3543280061786721,0.6456719938213279,127,26
"@Octane what happens if we don't want to be filtered, processed and filed? ","<USER> what happens if we don't want to be filtered, processed and filed?",1,0,false_negative,0.7777456554241713,0.7777456554241713,0.2222543445758287,73,13
i've got a B for my accountancy exams ,i've got a B for my accountancy exams,1,0,false_negative,0.7216775758187883,0.7216775758187883,0.27832242418121167,37,8
@isuhin O dear. so you're going to be fucking that kiddoe and I'm going to sit there doing..  nothing! awesome  WHERES THE SHOPPING?!&lt;3,<USER> O dear. so you're going to be fucking that kiddoe and I'm going to sit there doing.. nothing! awesome WHERES THE SHOPPING?!<3,0,1,false_positive,0.7831498100737888,0.2168501899262112,0.7831498100737888,132,23
"@wordybirdee Excited huh?  No I don't have any pride plans, our pride was May 23rd and 24th-I didn't go, but ours is hella small &amp; ---&gt;","<USER> Excited huh? No I don't have any pride plans, our pride was May 23rd and 24th-I didn't go, but ours is hella small & --->",1,0,false_negative,0.7382992095798526,0.7382992095798526,0.2617007904201474,128,26
i kinda wana go to the Hello Kitty thing next month! nt bcz i like it bt bcz i wana laugh at it and make fun of it!! ,i kinda wana go to the Hello Kitty thing next month! nt bcz i like it bt bcz i wana laugh at it and make fun of it!!,1,0,false_negative,0.5542623702934073,0.5542623702934073,0.44573762970659264,116,28
@thizgurl send me a myspace friend request. I'll DM my last name.. can't believe the treasure hunt is over b4 it started ,<USER> send me a myspace friend request. I'll DM my last name.. can't believe the treasure hunt is over b4 it started,0,1,false_positive,0.5161573226187911,0.4838426773812089,0.5161573226187911,117,22
@Iloveth yeah i think so  hurry home xxx,<USER> yeah i think so hurry home xxx,1,0,false_negative,0.6121359976154805,0.6121359976154805,0.3878640023845195,37,8
@Luckstar_ you lucky girl!! I envy you...I'm still CS2 ,<USER> you lucky girl!! I envy you...I'm still CS2,0,1,false_positive,0.5337263741443745,0.4662736258556255,0.5337263741443745,50,9
so thank full i dont have any homework! ,so thank full i dont have any homework!,1,0,false_negative,0.7629894462258788,0.7629894462258788,0.23701055377412117,39,8
Mmmmmm BBQ shrimp and pork pho for dinner nomnomnom. Wish I were eating with my baby ,Mmmmmm BBQ shrimp and pork pho for dinner nomnomnom. Wish I were eating with my baby,1,0,false_negative,0.6379131543474732,0.6379131543474732,0.3620868456525268,84,16
"@kelanjo19 don't have a cover I have a White iPhone,want a nice sparkly one tho ","<USER> don't have a cover I have a White iPhone,want a nice sparkly one tho",1,0,false_negative,0.6742479425965362,0.6742479425965362,0.32575205740346386,75,15
#doyourememberwhen i danced like there was no tomorrow? ,doyourememberwhen i danced like there was no tomorrow?,1,0,false_negative,0.6817988060231224,0.6817988060231224,0.31820119397687757,54,8
"...actually that Role Models kid was amazing, haha. Rob's won though ","...actually that Role Models kid was amazing, haha. Rob's won though",0,1,false_positive,0.9513645200713832,0.04863547992861683,0.9513645200713832,68,11
oh @mememegann was it you that was saying about Rian's name?! I found out it was 'One Take Jake' ,oh <USER> was it you that was saying about Rian's name?! I found out it was 'One Take Jake',1,0,false_negative,0.5095252745912275,0.5095252745912275,0.4904747254087724,91,19
I'm starting to feel really blessed i chose to be a Communication Studies major. ,I'm starting to feel really blessed i chose to be a Communication Studies major.,1,0,false_negative,0.5154565533618896,0.5154565533618896,0.48454344663811044,80,14
"Morning All , really late today ","Morning All , really late today",0,1,false_positive,0.5250689716227975,0.47493102837720247,0.5250689716227975,31,6
@gdmpwm1 whys that? work reasons? ,<USER> whys that? work reasons?,0,1,false_positive,0.5286097496316007,0.4713902503683993,0.5286097496316007,31,5
"Today was definitely tiring! First school, then the gym, English at the institute, and then visiting grandpa in the hospital.  ","Today was definitely tiring! First school, then the gym, English at the institute, and then visiting grandpa in the hospital.",0,1,false_positive,0.7309142830128015,0.2690857169871985,0.7309142830128015,125,20
